Nama Kelompok,Nama komoditi,Tahun,Masukan,Keluaran,Impor,Ekpor,Perubahan stok,Pakan,Bibit,Makanan,Bukan makanan,Tercecer,Penggunaan lain,Bahan makanan,Kg tahun,Gram hari,Kalori hari,Protein hari,Lemak hari,Status angka,Kd uraian,Create at
,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,04/01/2023 - 08:59
,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,04/01/2023 - 08:59
,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,04/01/2023 - 08:59
,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,04/01/2023 - 08:59
,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,04/01/2023 - 08:59
,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,04/01/2023 - 08:59
,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,04/01/2023 - 08:59
,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,04/01/2023 - 08:59
,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,04/01/2023 - 08:59
,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,04/01/2023 - 08:59
Sayur-sayuran,Ketimun,2020,0,441,0,0,0,0,3,0,0,26,0,1159,4,11,4,0,3,0,,01/02/2023 - 10:50
Sayur-sayuran,Ketimun,2020,0,441,0,0,0,0,3,0,0,8,0,431,1,4,0,0,0,0,,01/02/2023 - 11:03
Minyak dan Lemak,Kopra/Minyak Goreng,2022,1524.0522,914.4313,56.295,288.9789,0,0,0,0,23.866,10.635259,0,647.2461,2.3736,6.5031,56.5768,0.065,6.373022,0,,02/02/2023 - 08:51
Minyak dan Lemak,Minyak sawit,2022,0,46819.6731,0,3455.6775,0,0,0,13114.9835,24533.5268,1131.800287,0,4583.685,0,0,0,0,0,0,,02/02/2023 - 08:58
Minyak dan Lemak,Minyak sawit/minyak goreng,2022,13114.9835,8954.9108,0.2376,0,3.7463,0,0,0,1028.5316,138.746732,0,7784.1238,28.5465,78.2095,705.4498,0,36.367425,0,,02/02/2023 - 09:03
Minyak dan Lemak,Lemak Sapi,2022,0,36.5567,0,0,0,0,0,0,0,0,0,36.5567,0.1341,0.3673,3.0045,0.0055,0.330567,0,,02/02/2023 - 09:05
Minyak dan Lemak,Lemak Kerbau,2022,0,1.544,0,0,0,0,0,0,0,0,0,1.544,0.0057,0.0155,0.1269,0.0002,0.013961,0,,02/02/2023 - 09:09
Minyak dan Lemak,Lemak Kambing,2022,0,5.9178,0,0,0,0,0,0,0,0,0,5.9178,0.0217,0.0595,0.4864,0.0009,0.053512,0,,02/02/2023 - 09:12
Minyak dan Lemak,Lemak Domba,2022,0,5.2703,0,0,0,0,0,0,0,0,0,5.2703,0.0193,0.053,0.4332,0.0008,0.047657,0,,02/02/2023 - 09:14
Minyak dan Lemak,Lemak Babi,2022,0,29.0608,0,0,0,0,0,0,0,0,0,29.0608,0.1066,0.292,2.6337,0,0.291983,0,,02/02/2023 - 09:16
Buah Biji Berminyak,Kacang tanah berkulit,2020,0,724.861,6.9262,2.2924,0,0,0,693.02,0,36.474737,0,0,0,0,0,0,0,0,,06/02/2023 - 11:03
Buah-buahan,Alpokat,2022,0,866.78,0.053,0,0,0,0,0,0,9.6107,0,856.222,3.14,8.6027,4.46,0.0472,0.3411,1,,06/02/2023 - 13:36
Buah-buahan,Duku,2022,0,88.6563,0,0,0,0,0,0,0,0.984084,0,87.6722,0.3179,0.871,0.3512,0.0056,0.001115,2,,06/02/2023 - 13:46
Buah Biji Berminyak,Kacang tanah lepas kulit,2020,693.02,415.812,293.7222,3.3681,0,0.7768,27.6308,63.9786,0,21.608682,0,592.1712,2.1916,6.0043,32.9036,1.6872,2.599864,0,,06/02/2023 - 14:21
Buah-buahan,Jeruk,2022,0,1249.3351,8.5357,0,0,0,0,0,0,13.962366,0,1243.9084,4.5106,12.3578,2.7314,0.0465,0.014039,2,,06/02/2023 - 14:40
Buah-buahan,Durian,2022,0,762.1053,1.283,0,0,0,0,0,0,8.47361,0,754.9147,2.7374,7.4998,2.211,0.0412,0.049499,2,,06/02/2023 - 14:56
Buah Biji Berminyak,Kedelai,2020,0,290.784,2475.8603,2.8086,0,3.8694,9.457,0,22.0248,69.64866,0,2658.8358,9.8401,26.9592,102.7146,10.8915,4.502187,0,,06/02/2023 - 14:56
Buah Biji Berminyak,Kacang Hijau,2020,0,222.108,102.7752,49.0137,0,0,4.6569,0,0,13.793479,0,257.4193,0.9527,2.6101,8.8039,0.5291,0.046982,0,,06/02/2023 - 15:01
Buah Biji Berminyak,Kelapa Berkulit/daging,2020,0,11432.04,11.3012,785.2575,0,0,0,6745.5012,0,389.020054,0,3523.5625,13.0404,35.7271,67.9779,0.6438,6.570566,0,,06/02/2023 - 15:10
Buah Biji Berminyak,Kelapa daging/kopra,2020,6745.5012,1686.3753,0.9257,107.4871,0,0,0,995.9146,0.0624,4.107516,0,0,0,0,0,0,0,0,,06/02/2023 - 15:14
Daging,Daging Sapi,2020,453.4184,339.7464,167.1286,0,0,0,0,0,0,0.4055,0,506.4696,1.8744,5.1353,10.6301,0.9654,0.718947,0,,13/02/2023 - 08:36
Daging,Daging Kerbau,2020,18.5259,13.0237,0,0,0,0,0,0,0,0.010419,0,13.0133,0.0482,0.1319,0.1108,0.0247,0.00066,0,,13/02/2023 - 09:01
Daging,Daging Kambing,2020,61.7112,41.8587,0,0,0,0,0,0,0,0.033487,0,41.8252,0.1548,0.4241,0.6531,0.0704,0.039016,0,,13/02/2023 - 09:04
Daging,Daging Domba,2020,54.1885,39.1891,1.3286,0,0,0,0,0,0,0.032414,0,40.4853,0.1498,0.4105,1.0673,0.0673,0.087436,0,,13/02/2023 - 09:08
Daging,Daging Kuda,2020,1.2423,0.8979,0,0,0,0,0,0,0,0.000718,0,0.8972,0.0033,0.0091,0.0103,0.0016,0.000373,0,,13/02/2023 - 09:10
Daging,Daging Babi,2020,280.9376,189.5486,0.6528,0,0.0005,0,0,0,0,0.152161,0,190.0487,0.7034,1.927,8.0259,0.2505,0.770798,0,,13/02/2023 - 09:15
Daging,Daging Ayam Buras,2020,0,270.2088,0,0,0,0,0,0,0,0.216167,0,269.9926,0.9992,2.7376,4.7952,0.289,0.39695,0,,13/02/2023 - 09:18
Daging,Daging Ayam Ras,2020,0,3371.8774,0.0626,0,0.2604,0,0,0,0,2.697344,0,3368.9822,12.4683,34.1597,59.8342,3.6059,4.953158,0,,13/02/2023 - 09:21
Daging,Daging Itik,2020,0,41.1162,0.0002,0,0,0,0,0,0,0.032893,0,41.0836,0.152,0.4166,0.7798,0.0342,0.069483,0,,13/02/2023 - 09:24
Daging,Daging Puyuh,2020,0,1.598,0,0,0,0,0,0,0,0,0,1.598,0.0059,0.0162,0.032,0.0016,0.002819,0,,13/02/2023 - 09:26
Daging,Jeroan semua jenis,2020,0,499.1941,56.2951,0,0,0,0,0,0,0,0,555.4892,2.0558,5.6324,7.1531,0.8843,0.360472,0,,13/02/2023 - 09:28
Daging,Daging Sapi,2021,437.7832,328.031,217.8054,0,0,0,0,0,0,0.436669,0,545.2132,1.9994,5.4779,11.3393,1.0299,0.76691,0,,15/01/2024 - 11:01
Daging,Daging Kerbau,2021,20.9723,14.7435,79,0,0,0,0,0,0,0.074995,0,93.6685,0.3435,0.9411,0.7905,0.176,0.004706,0,,15/01/2024 - 00:00
Daging,Daging Kambing,2021,61.725,41.8681,0,0,0,0,0,0,0,0.033494,0,41.8346,0.1534,0.4203,0.6473,0.0698,0.03867,0,,15/01/2024 - 00:00
Daging,Daging Domba,2021,55.8632,40.4002,1.1447,0,0,0,0,0,0,0.033236,0,41.5117,0.1522,0.4171,1.0844,0.0684,0.088838,0,,15/01/2024 - 00:00
Daging,Daging Kuda,2021,1.527,1.1037,0,0,0,0,0,0,0,0.000883,0,1.1028,0.004,0.0111,0.0125,0.002,0.000454,0,,15/01/2024 - 14:13
Daging,Daging Babi,2021,323.6696,218.3799,1.7284,0,0,0,0,0,0,0.176087,0,219.9322,0.8066,2.2097,9.2035,0.2873,0.883891,0,,15/01/2024 - 14:23
Daging,Daging Ayam Buras,2021,0,272.0012,0,0,0,0,0,0,0,0,0,272.0012,0.9975,2.7329,4.7869,0.2885,0.396268,0,,15/01/2024 - 14:12
Daging,Daging Ayam Ras,2021,0,3572.3451,0.0278,0,0.1231,0,0,0,0,137.888841,0,3433.9556,12.5932,34.502,60.4337,3.642,5.002793,0,,15/01/2024 - 14:22
Daging,Daging Itik,2021,0,44.1981,0,0,0,0,0,0,0,0.90606,0,43.292,0.1588,0.435,0.8143,0.0358,0.072553,0,,15/01/2024 - 14:38
Daging,Jeroan semua jenis,2021,0,524.7844,62.7033,0,0,0,0,0,0,0,0,587.4877,2.1545,5.9027,7.4964,0.9267,0.377771,0,,15/01/2024 - 14:40
Daging,Daging Puyuh,2021,0,1.6796,0,0,0,0,0,0,0,0.065839,0,1.6137,0.0059,0.0162,0.032,0.0016,0.002821,0,,15/01/2024 - 14:43
Daging,Daging Sapi,2022,562.4102,421.414,225.6457,0,0,0,0,0,0,0.517648,0,646.5421,2.371,6.496,13.4467,1.2212,0.909441,0,,16/01/2024 - 14:20
Daging,Daging Kerbau,2022,32.9203,23.143,113,0,0,0,0,0,0,0.108914,0,136.0341,0.4989,1.3668,1.1481,0.2556,0.006834,0,,16/01/2024 - 14:22
Daging,Daging Kambing,2022,75.1939,51.004,3.1932,0,0,0,0,0,0,0.043358,0,54.1538,0.1986,0.5441,0.8379,0.0903,0.050057,0,,16/01/2024 - 14:24
Daging,Daging Domba,2022,68.4458,49.5,3.5251,0.0001,0,0,0,0,0,0.04242,0,52.9826,0.1943,0.5323,1.3841,0.0873,0.113387,0,,16/01/2024 - 14:25
Daging,Daging Kuda,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2024 - 14:26
Daging,Daging Babi,2022,243.7987,164.491,3.7614,0.0002,0,0,0,0,0,0.134602,0,168.1176,0.6165,1.6891,7.0352,0.2196,0.675652,0,,16/01/2024 - 14:17
Daging,Daging Ayam Buras,2022,0,300.74,0,0,0,0,0,0,3278.879,0.240592,0,-2978.3796,-10.9225,-29.9247,-52.4161,-3.1589,-4.339083,0,,16/01/2024 - 14:23
Daging,Daging Ayam Ras,2022,0,3539.779,0.0438,0.3327,0,0,0,0,0,2.831592,0,3536.6585,12.9699,35.5339,62.2412,3.751,5.152417,0,,16/01/2024 - 14:30
Daging,Daging Itik,2022,0,41.015,0,0,0,0,0,0,69.615,0.032812,0,-28.6328,-0.105,-0.2877,-0.5385,-0.0236,-0.047985,0,,16/01/2024 - 15:03
Daging,Daging Puyuh,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2024 - 15:04
Daging,Jeroan semua jenis,2022,0,535.5991,58.7457,0,0,0,0,0,0,0,0,594.3447,2.1796,5.9716,7.5839,0.9375,0.38218,0,,16/01/2024 - 15:04
Daging,Daging Kambing,2019,72.852,49.4155,0,0,0,0,0,0,0,0.039532,0,49.376,0.185,0.5068,0.7805,0.0841,0.046628,0,,13/02/2023 - 14:37
Daging,Daging Domba,2019,70.073,50.6768,2.4147,0,0,0,0,0,0,0.042473,0,53.049,0.1988,0.5445,1.4158,0.0893,0.115983,0,,13/02/2023 - 14:40
Daging,Daging Kuda,2019,1.848,1.3357,0,0,0,0,0,0,0,0.001069,0,1.3347,0.005,0.0137,0.0155,0.0025,0.000562,0,,13/02/2023 - 14:42
Daging,Daging Babi,2019,236.277,159.4161,0.8545,0,0,0,0,0,0,0.128216,0,160.1424,0.6,1.6438,6.8464,0.2137,0.657515,0,,13/02/2023 - 14:45
Daging,Daging Ayam Buras,2019,0,292,0,0,0,0,0,0,0,0.233863,0,292.0951,1.0944,2.9982,5.2517,0.3165,0.434742,0,,13/02/2023 - 14:47
Daging,Daging Itik,2019,0,46.564,0.0059,0,0,0,0,0,0,0.037256,0,46.5327,0.1743,0.4776,0.8941,0.0393,0.07967,0,,13/02/2023 - 14:52
Daging,Jeroan semua jenis,2019,0,534.2555,64.9043,0.008,0,0,0,0,0,0,0,599.1518,2.2448,6.15,7.8105,0.9656,0.393601,0,,13/02/2023 - 14:55
Daging,Daging Puyuh,2019,0,1,0,0,0,0,0,0,0,0,0,1,0.0047,0.0129,0.0255,0.0013,0.001313,0,,13/02/2023 - 14:56
Daging,Daging Ayam Ras,2019,0,3636.596,0,0.2847,0,0,0,0,0.0106,2.909049,0,3633.3917,13.6127,37.2951,65.326,3.9369,5.407785,0,,13/02/2023 - 15:02
Sayur-sayuran,Bawang Merah,2022,1982.3602,1305.186,1.0864,0,0,0,3.1351,0,0,28.346111,0,1274.7912,4.675,12.8082,4.0461,0.1556,0.034582,1,,15/02/2023 - 11:52
Sayur-sayuran,Ketimun,2020,0,441.2858,0.0009,0.0171,0,0,3.133,0,0,7.500786,0,430.6358,1.5937,4.3664,0.21,0.0098,0.003668,0,,15/02/2023 - 13:35
Sayur-sayuran,Ketimun,2022,0,444.0567,0.2827,0,0,0,3.1548,0,0,7.553769,0,433.6308,1.5902,4.3568,0.2095,0.0098,0.00366,1,,15/02/2023 - 13:45
Sayur-sayuran,Kacang Merah,2020,0,66.2097,0.1956,0.007,0,0,1.9056,0,0,0.016002,0,64.4767,0.2386,0.6538,1.7455,0.0909,0.015036,0,,15/02/2023 - 14:04
Sayur-sayuran,Kacang Merah,2022,0,0,2.0926,0,0,0,0.0601,0,0.1942,0.000419,0,2.0321,0.0075,0.0204,0.0545,0.0028,0.00047,1,,15/02/2023 - 14:10
Sayur-sayuran,Kacang Panjang,2020,0,359.1578,0,0.0018,0,0,1.5803,0,0,7.075383,0,350.5003,1.2972,3.5539,0.7357,0.0736,0.012261,0,,15/02/2023 - 14:37
Sayur-sayuran,Kacang Panjang,2022,0,360.8715,0,0,0,0,1.5878,0,0,7.109168,0,352.1745,1.2915,3.5384,0.7325,0.0732,0.012208,1,,15/02/2023 - 14:45
Sayur-sayuran,Kentang,2021,0,1361.064,140.2329,5.8649,0,0,17.7956,0,0,16.898382,0,1460.738,5.3569,14.6765,6.497,0.2196,0.021208,0,,16/02/2023 - 09:56
Sayur-sayuran,Kentang,2022,0,1503.9983,179.9545,0,0,0,20.039,0,0,19.028666,0,1644.8851,6.0322,16.5267,7.316,0.2472,0.023881,1,,16/02/2023 - 10:19
Sayur-sayuran,Kubis/Kol,2020,0,1406,3,53,0,0,0,0,0,32,0,1324,4.9011,13.4276,1.8127,0.1057,0.015106,0,,17/02/2023 - 10:21
Sayur-sayuran,Kubis/Kol,2021,0,1434.6705,6.1405,27.0287,0,0,0,0,0,34.072154,0,1379.7102,5.0598,13.8624,1.8714,0.1092,0.015595,0,,17/02/2023 - 10:28
Sayur-sayuran,Kubis/Kol,2022,0,1503.7976,6.2171,0,0,0,0,0,0,36.391356,0,1473.6234,5.4042,14.806,1.9988,0.1166,0.016657,1,,17/02/2023 - 11:06
Sayur-sayuran,Tomat,2020,0,1084.9934,15.001,0.4011,0,0,7.8071,0,0,18.599172,0,1073.187,3.9718,10.8816,1.9641,0.0982,0.031012,0,,20/02/2023 - 13:18
Sayur-sayuran,Tomat,2021,0,1114.3995,12.7635,0.1098,0,0,8.0021,0,0,19.047199,0,1099.6944,4.0329,11.049,1.9943,0.0997,0.03149,0,,20/02/2023 - 13:21
Sayur-sayuran,Tomat,2022,0,1168.7437,18.1546,0,0,0,8.427,0,0,20.058581,0,1158.4127,4.2482,11.6389,2.1008,0.105,0.033171,1,,20/02/2023 - 13:25
Sayur-sayuran,Wortel,2020,0,650.8583,0.2032,0.0735,0,0,0,0,0,15.68881,0,635.2992,2.3512,6.4416,1.6326,0.0453,0.027209,0,,20/02/2023 - 13:31
Sayur-sayuran,Wortel,2022,0,737.9652,0,0,0,0,0,0,0,17.784962,0,720.1803,2.6411,7.2359,1.8339,0.0509,0.030564,1,,20/02/2023 - 13:39
Sayur-sayuran,Cabe,2021,0,2721.1422,97.8641,1.7925,0,0,20.0022,0,0,43.650571,0,2753.561,10.098,27.6659,6.2082,0.1999,0.070548,1,,21/02/2023 - 11:04
Sayur-sayuran,Cabe,2022,0,938.593,43.4694,0,0,0,6.9726,0,0,15.216304,0,959.8734,3.4807,9.536,2.1399,0.0689,0.024317,2,,21/02/2023 - 11:10
Sayur-sayuran,Terong,2020,0,618.2016,0,0.4345,0,0,4.5097,0,0,10.382292,0,602.8751,2.2312,6.1128,1.9842,0.0815,0.031377,0,,21/02/2023 - 11:45
Sayur-sayuran,Terong,2022,0,691.7384,0,0,0,0,5.0497,0,0,11.621205,0,675.0675,2.4757,6.7826,2.2016,0.0904,0.034815,1,,21/02/2023 - 12:06
Sayur-sayuran,Petsai/Sawi,2020,0,667.473,0,0,0,0,0,0,0,16.086099,0,651.3869,2.4107,6.6047,0.3792,0.0362,0.008619,0,,21/02/2023 - 14:22
Sayur-sayuran,Petsai/Sawi,2021,0,727.467,0,0,0,0,0,0,0,17.531954,0,709.935,2.6035,7.1329,0.4096,0.0391,0.009308,0,,21/02/2023 - 14:25
Sayur-sayuran,Petsai/Sawi,2022,0,760.6082,0,0,0,0,0,0,0,18.330657,0,742.2775,2.7221,7.4579,0.4282,0.0409,0.009733,1,,21/02/2023 - 14:28
Sayur-sayuran,Bawang Daun,2020,0,579.7478,0.0054,0.0625,0,0,4.0578,0,0,9.912611,0,565.7202,2.0937,5.7361,1.1145,0.0692,0.026902,0,,21/02/2023 - 14:33
Sayur-sayuran,Bawang Daun,2021,0,627.8531,0.0106,0.792,0,0,4.3895,0,0,10.722927,0,611.9593,2.2442,6.1485,1.1947,0.0742,0.028837,0,,21/02/2023 - 14:38
Sayur-sayuran,Bawang Daun,2022,0,638.7345,0.0066,0,0,0,4.4712,0,0,10.922473,0,623.3474,2.286,6.263,1.2169,0.0755,0.029373,1,,21/02/2023 - 14:41
Buah-buahan,Jambu Air,2022,0,237.56,0,0,0,0,0,0,0,2.637,0,234.9277,0.8615,2.3604,0.9772,0.0127,0.0042,1,,22/02/2023 - 09:44
,,2022,0,,,,,,,,,,,,,,,,,,,
,,2022,0,94.4962,0,0,0,0,0,0,0,1.048908,0,93.4473,0.3389,0.9284,0.3843,0.005,0.001671,2,,22/02/2023 - 09:41
Buah-buahan,Jambu,2022,0,214.6028,0,0,0,0,0,0,0,2.382091,0,212.2207,0.7695,2.1083,0.8471,0.0156,0.005187,2,,22/02/2023 - 09:46
Buah-buahan,Mangga,2022,0,3308.8947,2.5755,0,0,0,0,0,0,36.7573,0,3247.7129,12,32,7.8124,0.077,0.0278,1,,22/02/2023 - 09:52
,,2022,0,1032.7561,2.0467,0,0,0,0,0,0,11.486311,1023.3165,1023.3165,3.7107,10.1663,2.4139,0.0238,0.008591,2,,22/02/2023 - 10:00
,,,,,,,,,,,,,,,,,,,,,,
Buah-buahan,Nanas,2022,0,3203,0.0435,0,0,0,0,0,0,35.5624,0,3168,11,31,3,0.0523,0.0253,1,,22/02/2023 - 10:17
,,,,,,,,,,,,,,,,,,,,,,
Buah-buahan,Pepaya,2022,0,1089.5781,0,0,0,0,0,0,0,12.0943,,1077.4838,3.9514,10.8258,2.8012,0.0309,0,1,,22/02/2023 - 10:25
Buah-buahan,Pisang,2021,0,8741.1467,0,12.7665,0,0,0,0,0,96.885,0,8631.3495,31.6535,86.7219,41.8867,0.4553,0.1366,0,,22/02/2023 - 10:46
Buah-buahan,Rambutan,2022,0,855.1622,0,0,0,0,0,0,0,9.4923,0,845.6699,3.103,8.4967,0.938,0.0122,0.0014,1,,22/02/2023 - 10:50
Buah-buahan,Salak,2022,0,1147.4735,0,0,0,0,0,0,0,12.737,0,1134.7365,4.1614,11.4011,10.3168,0.0359,0.0122,1,,22/02/2023 - 11:09
Buah-buahan,Sawo,2022,0,167.4404,0,0,0,0,0,0,0,1.8586,0,165.5818,0.6072,1.6637,0.8747,0.0091,0.0256,1,,22/02/2023 - 11:15
Buah-buahan,Melon,2022,0,118.6958,0,0,0,0,0,0,0,1.3175,0,117.3783,0.4305,1.1793,0.2531,0.0041,0.0027,1,,22/02/2023 - 11:28
Buah-buahan,Semangka,2022,0,367.8165,0,0,0,0,0,0,0,4.0828,0,363.7337,1.3339,3.6545,0.2165,0.0039,0.0015,1,,22/02/2023 - 11:47
Buah-buahan,Belimbing,2022,0,128.6323,0,0,0,0,0,0,0,1.4278,0,127.2045,0.4665,1.2781,0.3403,0.0017,0.0017,1,,22/02/2023 - 13:31
Buah-buahan,Manggis,2022,0,343.6627,0.015,0,0,0,0,0,0,3.8148,0,339.8629,1.2464,3.4147,0.6239,0.0059,0.0059,1,,22/02/2023 - 13:44
Buah-buahan,Nangka/cempedak,2022,0,813.756,0,0,0,0,0,0,0,9.0327,0,804.7234,2.9511,8.0853,0.6719,0.0077,0.0018,1,,22/02/2023 - 14:03
,,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,22/02/2023 - 14:00
Buah-buahan,Markisa,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,22/02/2023 - 14:02
Buah-buahan,Sirsak,2022,0,142.3901,0,0,0,0,0,0,0,1.5805,0,140.8096,0.5164,1.4148,0.6253,0.0096,0.0029,1,,22/02/2023 - 14:17
Buah-buahan,Sukun,2022,0,165.0324,0,0,0,0,0,0,0,1.8319,0,163.2006,0.5985,1.6397,1.7748,0.0216,0.0029,1,,22/02/2023 - 14:24
Buah-buahan,Apel,2022,0,523.5955,175.5014,0,0,0,0,0,0,7.76,0,621.2884,2.2784,6.2423,2.6615,0.0236,0.0187,1,,22/02/2023 - 14:35
Buah-buahan,Anggur,2022,0,13.5159,106.0676,0,0,0,0,0,0,1.3274,0,118.2561,0.4337,1.1882,0.4753,0.0059,0.0024,1,,22/02/2023 - 14:44
Buah-buahan,Strobery,2022,0,28.8952,1.3022,0,0,0,0,0,0,0.3352,0,29.8622,0.1095,0.3,0.111,0.0019,0.0034,1,,22/02/2023 - 14:56
Buah-buahan,Blewah,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,22/02/2023 - 14:59
Buah-buahan,Lemon,2022,0,54.233,0,0,0,0,0,0,0,0.602,0,47.4678,0.1741,0.4769,0.1151,0.0017,0.0027,1,,
Buah-buahan,Jeruk Besar,2022,0,132.9793,0,0,0,0,0,0,0,1.4761,0,131.5032,0.4823,1.3213,0.3932,0.0049,0.0016,1,,22/02/2023 - 15:09
Buah-buahan,Buah Ara(Buah Tin),2022,0,0,0.0282,0,0,0,0,0,0,0.000304,0,0.0279,0.0001,0.0003,0.0002,0,0,1,,22/02/2023 - 15:32
Buah-buahan,Kurma,2022,0,0,61.3919,0,0,0,0,0,0,0.6814,0,60.7104,0.2226,0.61,1.8055,0.0152,0,1,,22/02/2023 - 15:35
Buah-buahan,Pir,2022,0,0,177.9604,0,0,0,0,0,0,1.9754,0,175.985,0.6454,1.7682,1.167,0.0071,0,1,,22/02/2023 - 15:40
Buah-buahan,"Aprikot,Ceri Dan Persik",2022,0,0,0.122,0,0,0,0,0,0,0.0135,0,2.5222,0.0092,0.0253,0.0086,0.0038,0.0001,1,,23/02/2023 - 09:24
Buah-buahan,Rasberry Dan Blackberry,2022,0,0,0.8998,0,0,0,0,0,0,0.01,0,0.8898,0.0033,0.0089,0.0021,0.0002,0,1,,23/02/2023 - 11:50
Buah-buahan,Kiwi,2022,0,0,4.4359,0,0,0,0,0,0,0.0492,0,4.2867,0.0161,0.0441,0.0203,0.0004,0.0002,1,,23/02/2023 - 11:54
Buah-buahan,Kesemek,2022,0,0,0.2451,0,0,0,0,0,0,0.0027,0,0.2424,0.0009,0.0024,0.0019,0,0,1,,23/02/2023 - 12:05
Buah-buahan,Lengkeng,2022,0,41.8172,71.6657,0,0,0,0,0,0,1.2597,0,112.2232,0.4116,1.1275,0.7893,0.009,0.0034,1,,23/02/2023 - 12:08
Buah-buahan,Leci,2022,0,0,5.2015,0,0,0,0,0,0,0.0577,0,5.1438,0.0189,0.0517,0.0398,0.0004,0.0003,1,,23/02/2023 - 12:20
Buah-buahan,Buah Naga,2022,0,367.3002,0,0,0,0,0,0,0,4.077,0,363.2232,1.332,3.6494,1.8612,0.0285,0.0139,1,,23/02/2023 - 12:25
Sayur-sayuran,Kangkung,2021,0,341.1963,0,0,0,0,1.9789,0,0,6.243892,0,332.9734,1.2211,3.3455,0.3934,0.0478,0.009836,0,,23/02/2023 - 14:19
Sayur-sayuran,Kangkung,2022,0,329.616,0,0,0,0,1.9118,0,0,6.031973,0,321.6723,1.1797,3.2319,0.3801,0.0462,0.009502,1,,24/02/2023 - 09:34
Sayur-sayuran,Lobak,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,24/02/2023 - 09:37
Sayur-sayuran,Labu Siam,2022,0,461.8043,15.1401,0,0,0,2.0509,0,0,9.443499,0,465.45,1.7069,4.6765,1.1645,0.0233,0.003882,1,,24/02/2023 - 09:42
Sayur-sayuran,Buncis,2022,0,325.6021,0.5689,0,0,0,1.4352,0,0,6.425567,0,298.8878,1.0961,3.003,0.827,0.0584,0.007297,1,,24/02/2023 - 09:49
Sayur-sayuran,Bawang Putih,2022,30.5823,18.3494,574.634,0,0,0,1.4232,0,0,0.118597,0,591.4416,2.169,5.9424,4.3717,0.2071,0.010459,1,,24/02/2023 - 10:08
Sayur-sayuran,Kembang Kol,2022,0,192.1211,2.1753,0,0,0,0,0,0,4.682545,0,189.6139,0.6954,1.9051,0.2715,0.0261,0.002172,1,,24/02/2023 - 10:11
Sayur-sayuran,Jamur,2022,0,57.3751,1.7757,0,0,0,0,0,0,1.425535,0,57.7253,0.2093,0.5735,0.41,0.0568,0.004588,2,,24/02/2023 - 10:18
Sayur-sayuran,Melinjo,2022,0,262.4049,0,0,0,0,0,0,0,6.323958,0,256.081,0.9391,2.5729,1.0189,0.0772,0.010806,1,,24/02/2023 - 10:29
Sayur-sayuran,Petai,2022,0,387.6912,0,0,0,0,0,0,0,9.343358,0,378.3478,1.3875,3.8014,0.6993,0.0512,0.009579,1,,24/02/2023 - 10:40
Sayur-sayuran,Jengkol,2022,0,155.9089,0,0,0,0,0,0,0,3.757404,0,152.1515,0.558,1.5287,1.7913,0.0806,0.00128,1,,24/02/2023 - 10:57
Sayur-sayuran,Buncis,2021,0,320.7737,1.4567,0.2642,0,0,1.4167,0,0,6.342735,,294.7844,1.0811,2.9618,0.8157,0.0576,0.007197,0,,15/02/2024 - 09:40
Sayur-sayuran,Bayam,2021,0,171.7057,0.068,0.0029,0,0,0.7558,0,0,3.383885,,167.6311,0.6147,1.6842,0.1358,0.0077,0.003348,0,,15/02/2024 - 09:49
Sayur-sayuran,Bawang Putih,2021,45.0916,27.0549,505.5673,0.0104,0,0,1.2783,0,0,12.835946,,518.4977,1.9015,5.2095,3.8325,0.1815,0.009169,0,,15/02/2024 - 09:50
Sayur-sayuran,Kembang Kol,2021,0,203.3847,1.3626,0.0056,0,0,0,0,0,4.934276,,199.8075,0.7327,2.0075,0.2861,0.0275,0.002289,0,,16/02/2024 - 14:54
Sayur-sayuran,Jamur,2021,0,80.5265,6.678,3.6822,0,0,0,0,0,2.012886,,81.5094,0.2989,0.819,0.5855,0.0811,0.006552,1,,
Sayur-sayuran,Melinjo,2021,0,292.1666,0,0,0,0,0,0,0,7.041216,,285.1254,1.0456,2.8647,1.1344,0.0859,0.012032,0,,16/02/2024 - 14:57
Sayur-sayuran,Petai,2021,0,387.6912,0,0,0,0,0,0,0,9.343358,,378.3478,1.3875,3.8014,0.6993,0.0512,0.009579,0,,16/02/2024 - 15:00
