tahun,bulan,total_kalori_hari,jumlah_komoditi,populasi,date,month_sin,month_cos,kalori_ma3,kalori_std3,kalori_ma6,kalori_std6,kalori_ma12,kalori_std12,kalori_lag1,kalori_lag2,kalori_lag3,kalori_lag6,kalori_lag12,period
2018,1,686390.116208154,8,251973239.0,2018-01-01,0.4999999999999999,0.8660254037844387,671645.2398976531,12769.437460557032,745409.3820255,188116.1406524468,704841.0918839512,133718.78424173433,664272.8017424026,664272.8017424026,1128974.9689752352,664272.8017424026,664272.8017424026,2018-01-01
2018,2,686390.116208154,8,251973239.0,2018-02-01,0.8660254037844386,0.5000000000000001,679017.6780529035,12769.437460557292,749095.6011031251,186417.28014371917,706684.201422764,133260.41953295047,686390.116208154,664272.8017424026,664272.8017424026,664272.8017424026,664272.8017424026,2018-02-01
2018,3,1178523.924427285,8,251973239.0,2018-03-01,1.0,6.123233995736766e-17,850434.7189478645,284133.5866526316,834804.1215506056,247747.89056568875,749538.4616465041,189290.0322749877,686390.116208154,686390.116208154,664272.8017424026,664272.8017424026,664272.8017424026,2018-03-01
2018,4,686390.116208154,8,251973239.0,2018-04-01,0.8660254037844387,-0.4999999999999998,850434.7189478645,284133.5866526316,761039.9794227588,204811.3394921598,751381.5711853168,188490.3170034759,1178523.924427285,686390.116208154,686390.116208154,1128974.9689752352,664272.8017424026,2018-04-01
2018,5,686390.116208154,8,251973239.0,2018-05-01,0.4999999999999999,-0.8660254037844387,850434.7189478645,284133.5866526316,764726.198500384,202911.6113277265,753224.6807241294,187667.4482641385,686390.116208154,1178523.924427285,686390.116208154,664272.8017424026,664272.8017424026,2018-05-01
2018,6,686390.116208154,8,251973239.0,2018-06-01,1.2246467991473532e-16,-1.0,686390.116208154,0.0,768412.4175780093,200912.7858849312,755067.7902629421,186821.1201132589,686390.116208154,686390.116208154,1178523.924427285,664272.8017424026,664272.8017424026,2018-06-01
2018,7,686390.116208154,8,251973239.0,2018-07-01,-0.4999999999999997,-0.8660254037844388,686390.116208154,0.0,768412.4175780093,200912.7858849312,756910.8998017545,185951.0122351304,686390.116208154,686390.116208154,686390.116208154,686390.116208154,664272.8017424026,2018-07-01
2018,8,686390.116208154,8,251973239.0,2018-08-01,-0.8660254037844385,-0.5000000000000004,686390.116208154,0.0,768412.4175780093,200912.7858849312,758754.0093405672,185056.78920445972,686390.116208154,686390.116208154,686390.116208154,686390.116208154,664272.8017424026,2018-08-01
2018,9,686390.116208154,8,251973239.0,2018-09-01,-1.0,-1.8369701987210294e-16,686390.116208154,0.0,686390.116208154,0.0,760597.1188793797,184138.09969301685,686390.116208154,686390.116208154,686390.116208154,1178523.924427285,664272.8017424026,2018-09-01
2018,10,1178523.924427285,8,251973239.0,2018-10-01,-0.8660254037844386,0.5000000000000001,850434.7189478645,284133.5866526316,768412.4175780093,200912.7858849312,764726.198500384,193468.6303245292,686390.116208154,686390.116208154,686390.116208154,686390.116208154,1128974.9689752352,2018-10-01
2018,11,686390.116208154,8,251973239.0,2018-11-01,-0.5000000000000004,0.8660254037844384,850434.7189478645,284133.5866526316,768412.4175780093,200912.7858849312,766569.3080391967,192527.71048523625,1178523.924427285,686390.116208154,686390.116208154,686390.116208154,664272.8017424026,2018-11-01
2018,12,686390.116208154,8,251973239.0,2018-12-01,-2.4492935982947064e-16,1.0,850434.7189478645,284133.5866526316,768412.4175780093,200912.7858849312,768412.4175780093,191562.8250423915,686390.116208154,1178523.924427285,686390.116208154,686390.116208154,664272.8017424026,2018-12-01
